DEFECTID,XREL,YREL,XINDEX,YINDEX,XSIZE,YSIZE,DEFECTAREA,DSIZE,CLASSNUMBER,TEST,CLUSTERNUMBER,ROUGHBINNUMBER
2200,630.2,410.031,20,57,24.775,37.3,4800,96.569,0,2,0,4
2201,29.392,122.495,20,57,21.854,27.884,6400,96.569,0,2,0,4
2202,632.544,138.884,20,57,29.648,45.925,6400,129.218,0,2,0,4
2203,631.076,1023.222,25,62,26.579,48.992,6400,129.218,0,2,0,4
2204,636.439,691.952,25,62,22.953,55.473,121.652,44.216,0,2,0,4
2205,639.089,422.542,25,57,5.651,60.873,4800,120,0,2,0,4
2206,632.263,417.71,25,62,11.736,48.298,4800,120,0,2,0,4
2207,25.654,129.109,25,62,18.866,44.014,6400,96.569,0,2,0,4
2208,632.831,138.136,25,57,29.648,48.868,8000,129.218,0,2,0,4
2209,31.931,1037.9,20,57,30.605,48.775,317.394,45.348,0,2,0,4
2210,626.362,1034.161,20,57,12.245,19.424,4800,96.569,0,2,0,4
2211,642.107,695.035,20,57,13.39,24.866,146.349,32.915,0,2,0,4
2212,633.438,115.809,-20,2,29.281,141.64,72.137,17.215,0,2,0,8
2213,31.553,1035.637,-20,2,29.346,141.693,233.917,40.168,0,2,0,8
2214,625.869,140.197,30,37,16.685,54.001,8000,129.218,0,2,0,4
2215,627.617,1038.631,30,32,20.199,31.316,6400,96.569,0,2,0,4
2216,28.857,1036.582,30,32,21.351,17.011,6400,96.569,0,2,0,4
2217,27.634,130.655,30,37,19.182,30.699,4800,96.569,0,2,0,4
2218,630.525,1025.381,30,37,21.536,55.109,6400,120,0,2,0,4
2219,38.433,729.554,30,37,17.216,39.212,56.71,21.713,0,2,0,4
2220,636.654,692.733,30,37,23.911,51.645,199.4,54.441,0,2,0,4
2221,632.535,420.39,30,37,12.808,54.971,4800,120,0,2,0,4
2222,26.002,1029.746,30,37,16.254,28.919,4800,96.569,0,2,0,4
2223,25.402,128.105,30,42,15.051,34.195,4800,96.569,0,2,0,4
2224,637.798,129.589,30,42,21.996,47.819,289.039,56.724,0,2,0,4
2225,625.332,1034.345,30,42,15.236,25.148,4800,96.569,0,2,0,4
2226,637.32,689.553,30,42,22.953,37.299,222.267,56.621,0,2,0,4
2227,638.468,418.483,30,42,10.136,44.82,4800,120,0,2,0,4
2228,22.639,428.905,-45,7,5.739,3.826,15.55,6.106,0,2,0,4
2229,627.703,134.79,30,47,20.084,53.698,9599.999,129.218,0,2,0,4
2230,628.242,1036.808,30,47,21.162,34.281,4800,96.569,0,2,0,4
2231,630.166,1025.449,30,52,22.001,56.053,6400,120,0,2,0,4
2232,33.576,725.789,30,47,24.439,16.245,4800,96.569,0,2,0,4
2233,633.724,697.346,30,47,23.764,47.556,6400,120,0,2,0,4
2234,29.482,1023.822,30,47,23.911,22.953,197.571,47.223,0,2,0,4
2235,30.535,724.388,30,52,22.379,12.6,4800,96.569,0,2,0,4
2236,637.177,688.398,30,52,22.953,39.211,131.714,48.335,0,2,0,3
2237,629.429,425.869,30,52,22.188,58.342,6400,129.218,0,2,0,4
2238,25.88,116.017,30,52,15.72,20.456,6400,96.569,0,2,0,4
2239,633.961,138.298,30,52,28.431,48.17,6400,120,0,2,0,4
2240,28.89,134.047,30,47,13.794,37.462,4800,96.569,0,2,0,4
2241,639.613,422.446,30,47,6.655,51.609,4800,120,0,2,0,4
2242,631.908,137.494,30,57,28.669,49.44,8000,129.218,0,2,0,4
2243,28.435,1020.742,30,52,21.997,36.343,295.441,46.865,0,2,0,4
2244,31.44,1035.323,-45,7,29.346,141.691,281.364,46.863,0,2,0,8
2245,23.066,139.247,30,7,10.647,46.951,9599.999,129.218,0,2,0,4
2246,625.929,156.596,30,7,15.152,25.646,4800,96.569,0,2,0,4
2247,625.111,1039.374,35,7,14.921,35.025,4800,96.569,0,2,0,4
2248,639.394,700.69,30,7,12.434,36.343,198.485,33.706,0,2,0,4
2249,632.566,423.171,30,7,26.506,56.097,6400,120,0,2,0,4
2250,35.914,738.467,30,7,18.171,25.822,42.075,17.257,0,2,0,4
2251,28.855,728.676,30,12,22.84,26.594,4800,96.569,0,2,0,4
2252,630.662,421.649,30,12,16.943,53.358,6400,129.218,0,2,0,4
2253,32.584,138.901,30,12,27.721,47.728,6400,120,0,2,0,4
2254,625.287,141.028,30,12,15.757,54.935,9599.999,129.218,0,2,0,4
2255,29.699,1037.337,30,7,24.866,30.603,239.646,37.596,0,2,0,4
2256,39.471,740.514,-20,7,5.738,4.782,10.976,6.472,0,2,0,4
2257,24.976,1026.299,30,12,16.357,34.26,4800,96.569,0,2,0,4
2258,626.111,1037.319,30,12,15.486,40.039,6400,96.569,0,2,0,4
2259,638.486,132.707,30,17,20.084,47.819,267.086,45.397,0,2,0,4
2260,27.869,129.973,30,17,19.194,39.808,6400,96.569,0,2,0,4
2261,626.902,139.864,30,22,16.136,52.536,8000,129.218,0,2,0,4
2262,638.199,421.02,30,17,14.599,44.466,4800,120,0,2,0,4
2263,30.224,1026.453,30,17,25.822,25.824,236.902,39.784,0,2,0,4
2264,625.884,1031.42,30,17,13.052,19.493,4800,96.569,0,2,0,4
2265,26.082,429.214,-20,7,7.651,5.739,21.952,8.605,0,2,0,4
2266,35.007,726.149,30,17,18.171,16.258,18.294,13.046,0,2,0,4
2267,26.38,128.044,30,22,18.847,40.843,4800,96.569,0,2,0,4
2268,629.968,1026.772,30,27,24.773,56.449,6400,120,0,2,0,4
2269,638.556,694.164,30,32,20.084,32.517,181.106,43.901,0,2,0,4
2270,634.609,426.11,30,27,18.755,52.835,4800,120,0,2,0,4
2271,638.132,681.007,30,22,21.042,31.561,211.291,39.8,0,2,0,4
2272,640.576,421.415,30,32,6.907,57.984,4800,120,0,2,0,4
2273,22.652,123.537,30,27,11.362,26.297,4800,96.569,0,2,0,4
2274,23.123,134.676,30,32,12.434,50.689,6400,129.218,0,2,0,4
2275,632.884,140.033,30,27,30.603,43.037,6400,120,0,2,0,4
2276,632.632,423.022,30,22,18.65,52.123,4800,120,0,2,0,4
2277,25.918,1029.406,30,22,14.099,22.545,4800,96.569,0,2,0,4
2278,638.818,140.048,30,32,16.781,42.624,4800,120,0,2,0,4
2279,626.695,1024.152,30,22,17.904,57.817,6400,120,0,2,0,4
2280,29.88,1023.735,30,27,24.866,30.604,349.407,53.365,0,2,0,4
2281,41.836,726.299,30,27,10.521,28.692,85.98,30.904,0,2,0,4
2282,636.709,691.391,30,27,23.911,39.212,153.666,50.554,0,2,0,4
2283,29.816,729.55,30,32,20.084,21.997,4800,96.569,0,2,0,4
2284,31.416,1035.628,-20,7,29.346,141.691,152.8,24.866,0,2,0,8
2285,629.33,135.577,35,37,23.485,64.078,9599.999,129.218,0,2,0,4
2286,631.189,1022.572,35,42,26.577,47.82,6400,120,0,2,0,4
2287,629.375,1025.115,35,37,20.588,58.102,6400,120,0,2,0,4
2288,32.39,1023.051,35,42,31.561,21.04,256.11,45.094,0,2,0,4
2289,641.019,685.978,35,37,15.303,39.212,165.557,43.333,0,2,0,4
2290,629.609,1034.271,35,32,24.115,37.545,4800,96.569,0,2,0,4
2291,630.838,419.864,35,37,6.416,52.123,4800,120,0,2,0,4
2292,25.297,125.367,35,37,14.816,39.108,4800,96.569,0,2,0,4
2293,27.017,1023.106,35,37,21.04,32.517,263.428,45.611,0,2,0,4
2294,639.07,691.176,35,32,19.129,28.692,104.273,33.037,0,2,0,4
2295,637.158,414.301,35,32,21.04,41.125,168.301,52.969,0,2,0,4
2296,25.601,138.808,35,32,17.324,44.1,6400,129.218,0,2,0,4
2297,638.81,140.308,35,32,13.823,42.869,4800,120,0,2,0,4
2298,26.742,1035.715,35,32,16.739,17.693,4800,96.569,0,2,0,4
2299,632.508,137.205,35,27,29.648,54.931,8000,129.218,0,2,0,4
2300,637.769,412.376,35,27,20.084,46.863,151.837,46.652,0,2,0,4
2301,22.623,122.74,35,27,11.101,32.217,4800,96.569,0,2,0,4
2302,623.439,143.615,35,22,11.522,51.645,8000,129.218,0,2,0,4
2303,28.551,1025.421,35,27,23.909,31.561,296.356,41.918,0,2,0,4
2304,644.463,690.685,35,27,8.606,37.299,166.472,35.678,0,2,0,4
2305,22.143,424.711,-45,12,6.695,4.784,20.123,7.356,0,2,0,4
2306,627.906,1040.464,35,27,20.443,34.947,4800,96.569,0,2,0,4
2307,32.181,725.274,35,27,27.533,14.346,4800,96.569,0,2,0,4
2308,32.371,143.615,35,22,29.648,33.474,177.448,45.243,0,2,0,4
2309,630.537,144.647,35,12,25.822,57.384,6400,129.218,0,2,0,4
2310,625.199,156.073,35,7,14.238,29.308,4800,96.569,0,2,0,4
2311,31.867,1026.795,35,17,30.605,26.779,270.745,45.194,0,2,0,4
2312,26.113,140.829,35,7,18.141,51.647,9599.999,129.218,0,2,0,4
2313,626.658,1035.526,35,12,18.064,37.304,6400,96.569,0,2,0,4
2314,32.795,150.625,35,12,27.735,26.3,4800,96.569,0,2,0,4
2315,636.304,407.055,35,17,22.953,36.343,162.813,48.199,0,2,0,4
2316,26.004,128.85,35,17,16.512,40.411,4800,96.569,0,2,0,4
2317,638.217,132.094,35,17,19.127,46.864,310.076,50.884,0,2,0,4
2318,40.445,730.436,35,12,13.39,36.345,37.502,18.426,0,2,0,4
2319,628.199,1024.233,35,22,21.042,56.951,6400,120,0,2,0,4
2320,26.22,1028.812,35,22,19.026,29.527,4800,96.569,0,2,0,4
2321,632.881,420.899,35,12,11.385,55.185,4800,120,0,2,0,4
2322,633.22,420.249,35,22,13.868,57.861,4800,120,0,2,0,4
2323,36.168,735.706,35,7,21.996,27.735,75.004,27.581,0,2,0,4
2324,626.474,1032.268,35,17,17.635,28.076,4800,96.569,0,2,0,4
2325,632.476,696.016,35,7,26.779,24.866,187.509,30.982,0,2,0,4
2326,31.388,735.096,35,17,10.521,11.477,26.526,12.385,0,2,0,4
2327,630.469,422.01,35,7,18.36,51.645,6400,120,0,2,0,4
2328,31.423,1035.43,-45,12,29.346,141.691,211.155,37.299,0,2,0,8
2329,28.117,1028.818,40,52,20.618,29.026,4800,96.569,0,2,0,4
2330,629.232,1025.837,40,52,22.476,56.824,8000,129.218,0,2,0,4
2331,33.641,731.548,40,52,25.822,18.171,40.246,16.116,0,2,0,4
2332,635.205,694.958,40,57,20.081,22.953,73.174,28.76,0,2,0,4
2333,638.076,139.775,40,57,20.084,46.864,232.328,53.985,0,2,0,4
2334,639.35,417.345,40,57,7.629,51.323,4800,120,0,2,0,4
2335,24.467,127.382,40,57,16.087,24.782,4800,96.569,0,2,0,4
2336,28.857,1027.781,40,57,23.911,28.692,236.902,42.489,0,2,0,4
2337,627.283,1037.021,40,57,13.802,33.487,4800,96.569,0,2,0,4
2338,642.014,682.151,-20,12,11.477,23.909,117.079,23.91,0,2,0,4
2339,632.461,138.722,35,57,29.61,46.07,8000,129.218,0,2,0,4
2340,30.396,1029.679,35,57,27.735,32.516,257.939,44.05,0,2,0,4
2341,630.037,1030.779,35,57,24.839,29.873,4800,96.569,0,2,0,4
2342,27.056,425.362,-20,12,7.65,5.739,24.696,8.605,0,2,0,4
2343,642.484,694.943,35,57,12.432,22.953,61.283,22.903,0,2,0,4
2344,636.746,411.853,35,57,21.997,40.169,212.206,53.393,0,2,0,4
2345,26.164,128.06,35,57,12.905,20.193,4800,96.569,0,2,0,4
2346,632.857,135.005,35,52,29.026,55.107,8000,129.218,0,2,0,4
2347,638.277,412.438,35,47,19.129,50.688,171.045,52.985,0,2,0,4
2348,30.011,141.782,35,47,24.866,27.735,215.864,49.067,0,2,0,4
2349,636.347,129.784,35,42,22.953,47.819,231.414,41.143,0,2,0,4
2350,26.322,1030.052,35,47,19.03,29.055,4800,96.569,0,2,0,4
2351,644.98,690.484,35,52,7.65,31.561,86.895,30.02,0,2,0,4
2352,638.763,407.873,35,52,18.173,47.819,134.458,46.668,0,2,0,4
2353,633.492,1027.875,35,47,30.603,53.556,579.907,67.831,0,2,0,4
2354,27.416,125.458,35,52,20.147,23.273,4800,96.569,0,2,0,4
2355,636.361,694.573,35,47,24.866,50.688,187.509,39.943,0,2,0,4
2356,37.17,728.005,35,42,20.084,10.52,28.355,12.579,0,2,0,4
2357,627.019,136.409,35,47,17.731,49.958,8000,129.218,0,2,0,4
2358,638.26,685.924,35,42,21.04,25.823,127.14,31.638,0,2,0,4
2359,629.656,1020.414,35,52,23.806,45.961,8000,129.218,0,2,0,4
2360,640.67,413.873,35,42,9.604,54.596,4800,120,0,2,0,4
2361,22.629,125.141,35,42,8.821,26.101,4800,96.569,0,2,0,4
2362,31.432,1035.602,-20,12,29.346,141.691,173.381,31.561,0,2,0,8
2363,637.56,139.659,40,32,21.042,46.863,299.1,52.086,0,2,0,4
2364,636.603,693.408,40,32,22.953,31.561,182.936,47.528,0,2,0,4
2365,636.603,425.141,40,32,22.953,63.122,337.517,60.06,0,2,0,4
2366,24.527,135.355,40,32,16.285,50.689,8000,129.218,0,2,0,4
2367,626.119,1038.201,40,32,16.331,33.052,6400,96.569,0,2,0,4
2368,36.467,733.098,40,32,20.084,13.389,21.952,11.486,0,2,0,4
2369,30.254,1033.404,40,32,26.779,30.604,259.769,41.345,0,2,0,4
2370,627.982,138.124,40,37,19.966,48.245,8000,129.218,0,2,0,4
2371,633.541,421.745,40,37,15.781,57.383,4800,120,0,2,0,4
2372,25.275,125.104,40,37,17.693,29.967,4800,96.569,0,2,0,4
2373,24.402,128.277,40,42,15.213,28.741,4800,96.569,0,2,0,4
2374,638.607,130.421,40,42,19.127,46.864,283.551,52.969,0,2,0,4
2375,637.603,684.751,40,37,21.042,37.299,140.861,43.337,0,2,0,4
2376,627.557,1024.849,40,37,19.123,54.594,6400,120,0,2,0,4
2377,22.626,420.877,-45,17,7.65,4.782,18.294,8.605,0,2,0,4
2378,640.42,423.152,40,42,14.534,49.579,4800,120,0,2,0,4
2379,627.717,138.337,40,52,18.391,48.321,6400,120,0,2,0,4
2380,26.365,1030.761,40,47,18.795,28.332,4800,96.569,0,2,0,4
2381,633.506,1026.248,40,47,30.605,52.546,6400,120,0,2,0,4
2382,32.252,1025.123,40,42,30.605,26.778,277.148,40.462,0,2,0,4
2383,637.81,698.714,40,47,21.042,43.037,125.311,35.754,0,2,0,4
2384,633.822,1024.165,40,42,30.605,45.907,504.903,60.697,0,2,0,4
2385,638.518,422.266,40,47,5.283,53.659,4800,120,0,2,0,4
2386,636.213,690.864,40,42,23.911,33.474,169.216,50.393,0,2,0,4
2387,637.6,696.164,40,52,21.038,25.822,75.918,28.117,0,2,0,4
2388,25.859,128.089,40,47,18.448,24.187,4800,96.569,0,2,0,4
2389,638.08,409.246,40,52,20.084,52.601,119.823,39.878,0,2,0,4
2390,22.922,121.087,40,52,12.897,28.179,4800,96.569,0,2,0,4
2391,634.178,139.613,40,47,24.3,44.091,8000,129.218,0,2,0,4
2392,31.427,1035.426,-45,17,29.346,141.691,220.475,38.256,0,2,0,8
2393,104.652,337.344,-19,17,33.473,30.605,770.16,40.856,0,2,0,6
2394,630.963,422.934,40,12,16.563,53.684,8000,129.218,0,2,0,4
2395,642.287,691.165,40,12,11.478,36.343,225.926,42.101,0,2,0,4
2396,38.803,436.766,40,12,17.216,45.908,44.819,17.987,0,2,0,4
2397,30.676,726.553,40,12,28.69,20.082,4800,96.569,0,2,0,4
2398,25.279,130.782,40,17,15.133,37.607,4800,96.569,0,2,0,4
2399,29.238,1028.77,40,12,21.042,32.516,223.182,38.057,0,2,0,4
2400,625.963,1036.825,40,12,16.136,42.227,6400,96.569,0,2,0,4
2401,642.713,691.858,40,17,10.521,34.43,161.898,35.097,0,2,0,4
2402,633.033,424.168,40,17,20.981,50.251,6400,120,0,2,0,4
2403,31.6,131.002,40,22,28.87,34.399,4800,96.569,0,2,0,4
2404,28.986,726.428,40,17,21.595,21.715,4800,96.569,0,2,0,4
2405,626.971,140.295,40,22,17.696,48.63,8000,129.218,0,2,0,4
2406,27.488,1030.321,40,17,21.4,22.562,4800,96.569,0,2,0,4
2407,626.057,1033.473,40,17,16.422,30.014,4800,96.569,0,2,0,4
2408,27.051,421.817,-20,17,9.563,6.695,27.44,10.373,0,2,0,4
2409,632.287,422.724,40,22,16.277,55.455,4800,120,0,2,0,4
2410,636.564,423.67,40,27,22.953,69.817,310.991,55.722,0,2,0,4
2411,27.434,729.716,40,22,18.074,43.994,4800,96.569,0,2,0,4
2412,26.072,130.223,40,27,15.45,38.984,4800,96.569,0,2,0,4
2413,632.33,140.903,40,27,28.824,47.172,6400,120,0,2,0,4
2414,636.607,692.897,40,22,22.953,53.557,218.608,53.701,0,2,0,4
2415,626.084,1035.611,40,27,16.327,42.189,4800,96.569,0,2,0,4
2416,27.861,1023.806,40,22,21.996,30.604,255.195,43.527,0,2,0,4
2417,627.166,1024.143,40,22,18.425,58.058,6400,120,0,2,0,4
2418,636.092,691.937,40,27,23.907,36.343,181.106,57.901,0,2,0,4
2419,43.127,728.279,40,27,6.695,30.604,46.649,18.242,0,2,0,4
2420,31.428,1035.407,-20,17,29.346,141.691,166.718,25.822,0,2,0,8
2421,626.533,1024.654,45,37,18.166,58.725,8000,129.218,0,2,0,4
2422,35.486,728.844,45,37,22.953,42.081,89.639,34.882,0,2,0,4
2423,637.057,688.197,45,37,22.953,44.95,241.475,53.069,0,2,0,4
2424,629.963,420.971,50,22,18.65,64.36,6400,129.218,0,2,0,4
2425,626.131,135.389,50,22,15.427,62.04,9599.999,129.218,0,2,0,4
2426,631.155,682.683,50,22,25.822,28.691,200.315,45.098,0,2,0,4
2427,26.401,1023.89,45,37,18.169,35.387,235.987,43.345,0,2,0,4
2428,30.967,136.027,50,22,21.786,48.807,6400,120,0,2,0,4
2429,36.284,431.153,50,22,21.996,47.819,22.867,10.237,0,2,0,4
2430,39.958,754.749,-45,22,3.824,4.783,10.061,5.69,0,2,0,4
2431,627.866,1025.59,50,22,20.199,64.951,9599.999,129.218,0,2,0,4
2432,29.592,724.285,50,22,22.953,19.128,4800,96.569,0,2,0,4
2433,640.494,140.891,45,32,15.469,46.592,4800,120,0,2,0,4
2434,28.159,1025.547,50,22,22.953,35.386,338.431,46.495,0,2,0,4
2435,24.17,140.235,45,32,14.317,42.165,6400,129.218,0,2,0,4
2436,634.549,141.594,45,27,27.271,51.367,6400,120,0,2,0,4
2437,635.795,425.28,45,32,25.822,64.078,390.568,73.642,0,2,0,4
2438,22.264,425.273,-45,22,8.608,5.739,21.952,9.489,0,2,0,4
2439,29.92,1034.022,45,32,24.868,32.517,249.707,41.083,0,2,0,4
2440,627.721,1035.466,45,32,20.199,35.825,4800,96.569,0,2,0,4
2441,35.186,729.412,45,32,21.999,20.084,51.222,20.086,0,2,0,4
2442,635.272,427.241,45,27,25.826,63.469,6400,120,0,2,0,4
2443,29.401,130.501,45,27,24.853,38.637,4800,96.569,0,2,0,4
2444,625.244,1032.297,45,17,14.019,35.44,4800,96.569,0,2,0,4
2445,35.061,730.17,45,17,23.911,30.605,109.761,40.759,0,2,0,4
2446,37.01,727.809,45,22,16.258,46.864,80.492,23.835,0,2,0,4
2447,632.322,693.827,45,17,24.864,32.516,165.557,42.166,0,2,0,4
2448,625.49,141.195,45,22,15.907,58.08,9599.999,129.218,0,2,0,4
2449,628.576,1027.039,45,27,21.996,59.234,6400,120,0,2,0,4
2450,633.756,424.723,45,17,28.69,53.316,6400,120,0,2,0,4
2451,26.451,136.709,45,17,19.127,47.861,9599.999,129.218,0,2,0,4
2452,633.49,138.399,45,17,29.228,46.48,8000,129.218,0,2,0,4
2453,28.529,722.46,45,27,21.21,20.084,4800,96.569,0,2,0,4
2454,626.174,1023.798,45,22,17.273,58.874,8000,129.218,0,2,0,4
2455,633.795,693.378,45,22,23.911,52.602,199.4,41.077,0,2,0,4
2456,28.557,137.788,40,12,22.072,48.872,6400,120,0,2,0,4
2457,629.729,420.074,45,22,20.561,62.676,9599.999,129.218,0,2,0,4
2458,627.943,143.633,40,12,20.092,54.169,8000,129.218,0,2,0,4
2459,29.541,130.396,45,22,23.136,59.24,8000,129.218,0,2,0,4
2460,30.279,1030.477,45,17,25.822,32.516,256.11,39.881,0,2,0,4
2461,31.542,1035.515,-45,22,29.346,141.691,213.876,36.343,0,2,0,8
2462,635.307,683.516,50,37,25.826,33.598,4800,96.569,0,2,0,4
2463,631.819,418.193,50,37,14.626,63.804,4800,120,0,2,0,4
